image_path,generated_text,ground_truths
1493.jpg,"a picture of a well - dressed man with short brown hair and a gray and black suit stands in front of a blurry tree, wearing a white shirt with a white collar and a blue","[""He's around fifty and has a short trimmed beard."", ""He's wearing a suit. He has short light brown hair and a beard."", 'He has ginger hair and a beard.', 'A man with a trim, reddish-brown beard, wearing a dark suit, his tie loose at the collar.']"
1493.jpg,"a picture of a well - dressed man with short brown hair and a gray and black suit stands in front of a blurry tree, wearing a white shirt with a white collar and a blue","[""He's around fifty and has a short trimmed beard."", ""He's wearing a suit. He has short light brown hair and a beard."", 'He has ginger hair and a beard.', 'A man with a trim, reddish-brown beard, wearing a dark suit, his tie loose at the collar.']"
1493.jpg,"a picture of a well - dressed man with short brown hair and a gray and black suit stands in front of a blurry tree, wearing a white shirt with a white collar and a blue","[""He's around fifty and has a short trimmed beard."", ""He's wearing a suit. He has short light brown hair and a beard."", 'He has ginger hair and a beard.', 'A man with a trim, reddish-brown beard, wearing a dark suit, his tie loose at the collar.']"
1684.jpg,"a picture of a well - dressed man with a gray beard and short brown hair stands in front of a blurry tree, wearing a black suit, white shirt, and black tie he access","['White text reads: James, The businessman.Ê', 'Words: James, the Businessman', 'In white letters, JAMES,the business man.', 'James: The businessman.', 'James - the businessman.', 'James - the businessman.', 'A title reads: James. The Businessman.', 'Caption: James, the businessman.', 'James. The businessman.', 'A title: James, The Businessman.']"
1684.jpg,"a picture of a well - dressed man with a gray beard and short brown hair stands in front of a blurry tree, wearing a black suit, white shirt, and black tie he access","['White text reads: James, The businessman.Ê', 'Words: James, the Businessman', 'In white letters, JAMES,the business man.', 'James: The businessman.', 'James - the businessman.', 'James - the businessman.', 'A title reads: James. The Businessman.', 'Caption: James, the businessman.', 'James. The businessman.', 'A title: James, The Businessman.']"
1684.jpg,"a picture of a well - dressed man with a gray beard and short brown hair stands in front of a blurry tree, wearing a black suit, white shirt, and black tie he access","['White text reads: James, The businessman.Ê', 'Words: James, the Businessman', 'In white letters, JAMES,the business man.', 'James: The businessman.', 'James - the businessman.', 'James - the businessman.', 'A title reads: James. The Businessman.', 'Caption: James, the businessman.', 'James. The businessman.', 'A title: James, The Businessman.']"
1684.jpg,"a picture of a well - dressed man with a gray beard and short brown hair stands in front of a blurry tree, wearing a black suit, white shirt, and black tie he access","['White text reads: James, The businessman.Ê', 'Words: James, the Businessman', 'In white letters, JAMES,the business man.', 'James: The businessman.', 'James - the businessman.', 'James - the businessman.', 'A title reads: James. The Businessman.', 'Caption: James, the businessman.', 'James. The businessman.', 'A title: James, The Businessman.']"
1684.jpg,"a picture of a well - dressed man with a gray beard and short brown hair stands in front of a blurry tree, wearing a black suit, white shirt, and black tie he access","['White text reads: James, The businessman.Ê', 'Words: James, the Businessman', 'In white letters, JAMES,the business man.', 'James: The businessman.', 'James - the businessman.', 'James - the businessman.', 'A title reads: James. The Businessman.', 'Caption: James, the businessman.', 'James. The businessman.', 'A title: James, The Businessman.']"
1684.jpg,"a picture of a well - dressed man with a gray beard and short brown hair stands in front of a blurry tree, wearing a black suit, white shirt, and black tie he access","['White text reads: James, The businessman.Ê', 'Words: James, the Businessman', 'In white letters, JAMES,the business man.', 'James: The businessman.', 'James - the businessman.', 'James - the businessman.', 'A title reads: James. The Businessman.', 'Caption: James, the businessman.', 'James. The businessman.', 'A title: James, The Businessman.']"
1684.jpg,"a picture of a well - dressed man with a gray beard and short brown hair stands in front of a blurry tree, wearing a black suit, white shirt, and black tie he access","['White text reads: James, The businessman.Ê', 'Words: James, the Businessman', 'In white letters, JAMES,the business man.', 'James: The businessman.', 'James - the businessman.', 'James - the businessman.', 'A title reads: James. The Businessman.', 'Caption: James, the businessman.', 'James. The businessman.', 'A title: James, The Businessman.']"
1684.jpg,"a picture of a well - dressed man with a gray beard and short brown hair stands in front of a blurry tree, wearing a black suit, white shirt, and black tie he access","['White text reads: James, The businessman.Ê', 'Words: James, the Businessman', 'In white letters, JAMES,the business man.', 'James: The businessman.', 'James - the businessman.', 'James - the businessman.', 'A title reads: James. The Businessman.', 'Caption: James, the businessman.', 'James. The businessman.', 'A title: James, The Businessman.']"
1684.jpg,"a picture of a well - dressed man with a gray beard and short brown hair stands in front of a blurry tree, wearing a black suit, white shirt, and black tie he access","['White text reads: James, The businessman.Ê', 'Words: James, the Businessman', 'In white letters, JAMES,the business man.', 'James: The businessman.', 'James - the businessman.', 'James - the businessman.', 'A title reads: James. The Businessman.', 'Caption: James, the businessman.', 'James. The businessman.', 'A title: James, The Businessman.']"
